temperature,precipitation_type,precipitation_intensity,wind_speed,visibility,humidity,dew_point,road_type,segment_distance_m,label,dataset_source
9.5,none,0.0,12.5,10.0,77.0,5.7,residential,1000.0,0,boston_real
2.3,snow,1.4,18.6,10.0,61.0,-4.4,arterial,1000.0,1,boston_real
16.9,none,0.0,1.5,10.0,93.0,15.8,arterial,1000.0,0,boston_real
3.628,none,0.0,14.759,9.16,69.732,-2.426,arterial,89118.26,0,intercity_synth
13.757,none,0.465,15.514,8.64,77.04,9.165,arterial,32229.66,0,intercity_synth
22.5,none,0.0,14.0,10.0,29.0,3.5,arterial,1000.0,0,boston_real
3.0,rain,0.1,20.4,10.0,87.0,0.9,residential,1000.0,0,boston_real
26.6,rain,0.1,21.2,10.0,80.0,22.9,highway,1000.0,0,boston_real
22.7,none,0.0,1.8,10.0,72.0,17.5,arterial,1000.0,0,boston_real
20.6,none,0.0,13.3,10.0,54.0,10.9,arterial,1000.0,0,boston_real
-0.4,none,0.0,19.0,10.0,43.0,-11.4,arterial,1000.0,0,boston_real
26.0,none,0.0,23.7,10.0,49.0,14.6,arterial,1000.0,0,boston_real
4.997,none,0.0,12.57,13.516,23.298,-10.344,arterial,79776.28,0,intercity_synth
4.9,rain,0.5,7.5,10.0,97.0,4.6,arterial,1000.0,0,boston_real
9.4,none,0.0,16.0,10.0,93.0,8.2,arterial,1000.0,1,boston_real
6.8,none,0.0,10.2,10.0,88.0,4.9,arterial,1000.0,0,boston_real
3.0,none,0.0,15.2,10.0,75.0,-0.9,arterial,1000.0,0,boston_real
6.841,sleet,0.0,6.651,8.99,76.438,2.129,residential,116930.56,1,intercity_synth
0.1,none,0.0,6.6,10.0,57.0,-7.3,arterial,1000.0,0,boston_real
14.037,none,2.404,8.708,9.954,84.229,10.883,residential,13419.01,0,intercity_synth
11.4,none,0.0,11.2,10.0,48.0,0.8,arterial,1000.0,0,boston_real
2.5,none,0.0,15.1,10.0,74.0,-1.7,arterial,1000.0,0,boston_real
20.5,none,0.0,16.2,10.0,57.0,11.8,arterial,1000.0,0,boston_real
5.3,none,0.0,8.1,10.0,98.0,5.1,arterial,1000.0,0,boston_real
9.5,none,0.0,24.1,10.0,38.0,-4.1,residential,1000.0,0,boston_real
16.759,none,0.473,0.0,9.893,84.632,13.685,arterial,270688.63,0,intercity_synth
-12.4,none,0.0,27.8,10.0,48.0,-21.2,arterial,1000.0,0,boston_real
6.668,none,0.485,10.234,9.243,81.054,2.879,highway,541489.43,0,intercity_synth
11.7,none,0.0,12.6,10.0,58.0,3.7,arterial,1000.0,0,boston_real
18.7,rain,4.7,10.8,10.0,99.0,18.6,arterial,1000.0,1,boston_real
0.1,none,0.0,6.0,10.0,84.0,-2.3,arterial,1000.0,1,boston_real
25.6,none,0.0,12.1,10.0,60.0,17.4,arterial,1000.0,1,boston_real
14.1,none,0.0,28.3,10.0,79.0,10.5,arterial,1000.0,0,boston_real
7.983,snow,0.0,25.591,9.424,60.835,0.15,arterial,343937.44,0,intercity_synth
18.849,none,5.406,9.662,6.066,93.719,17.593,highway,143002.48,0,intercity_synth
10.4,rain,0.9,7.9,10.0,98.0,10.1,arterial,1000.0,0,boston_real
24.0,none,0.0,16.3,10.0,48.0,12.2,arterial,1000.0,0,boston_real
8.105,none,0.0,0.0,12.026,73.509,2.807,arterial,531525.03,0,intercity_synth
13.5,none,0.0,4.5,10.0,79.0,9.9,arterial,1000.0,0,boston_real
17.4,none,0.0,6.7,10.0,66.0,10.9,arterial,1000.0,0,boston_real
0.6,none,0.0,15.1,10.0,88.0,-1.2,arterial,1000.0,0,boston_real
4.4,none,0.0,11.6,10.0,65.0,-1.5,arterial,1000.0,0,boston_real
8.883,none,0.0,9.58,8.421,51.794,-0.758,residential,256365.11,0,intercity_synth
12.0,none,0.0,23.6,10.0,73.0,7.2,arterial,1000.0,1,boston_real
9.334,none,0.0,0.833,11.611,79.215,5.177,highway,57279.26,0,intercity_synth
10.542,sleet,1.368,3.653,8.875,20.0,-5.458,residential,341066.43,1,intercity_synth
-0.9,none,0.0,14.3,10.0,84.0,-3.3,arterial,1000.0,1,boston_real
18.1,rain,0.1,9.8,10.0,92.0,16.9,arterial,1000.0,1,boston_real
21.5,none,0.0,8.6,10.0,61.0,13.6,arterial,1000.0,0,boston_real
6.8,none,0.0,6.2,10.0,69.0,1.5,arterial,1000.0,1,boston_real
2.7,rain,0.5,19.1,10.0,95.0,1.9,arterial,1000.0,0,boston_real
12.94,none,0.0,18.158,9.344,83.081,9.557,highway,47642.09,1,intercity_synth
6.8,none,0.0,9.5,10.0,86.0,4.6,arterial,1000.0,0,boston_real
-4.1,none,0.0,11.5,10.0,71.0,-8.6,arterial,1000.0,1,boston_real
16.4,none,0.0,20.5,10.0,60.0,8.6,arterial,1000.0,0,boston_real
-6.4,none,0.0,13.5,10.0,61.0,-12.7,arterial,1000.0,0,boston_real
13.6,none,0.0,13.6,10.0,72.0,8.7,arterial,1000.0,1,boston_real
14.4,none,0.0,9.7,10.0,86.0,12.1,arterial,1000.0,1,boston_real
15.594,none,0.0,21.894,10.415,87.574,13.109,residential,20.58,0,intercity_synth
5.5,rain,0.1,14.7,10.0,93.0,4.4,arterial,1000.0,0,boston_real
7.3,none,0.0,5.8,10.0,99.0,7.2,arterial,1000.0,1,boston_real
31.9,rain,0.1,18.1,10.0,50.0,20.3,arterial,1000.0,1,boston_real
19.5,rain,0.1,11.2,10.0,93.0,18.4,arterial,1000.0,0,boston_real
1.4,none,0.0,8.2,10.0,71.0,-3.2,arterial,1000.0,0,boston_real
2.544,none,0.0,0.0,10.79,57.72,-5.912,arterial,497675.19,0,intercity_synth
28.0,none,0.0,16.4,10.0,75.0,23.1,arterial,1000.0,0,boston_real
11.8,none,0.0,15.3,10.0,81.0,8.6,arterial,1000.0,0,boston_real
11.343,none,0.251,17.572,9.894,57.139,2.771,arterial,568878.97,1,intercity_synth
-1.5,none,0.0,11.8,10.0,50.0,-10.6,arterial,1000.0,0,boston_real
13.062,none,1.299,3.429,10.97,78.254,8.713,residential,335442.77,0,intercity_synth
19.5,none,0.0,8.3,10.0,99.0,19.4,arterial,1000.0,0,boston_real
8.8,none,0.0,17.1,10.0,66.0,2.8,arterial,1000.0,1,boston_real
15.6,none,0.0,9.9,10.0,68.0,9.8,arterial,1000.0,1,boston_real
15.459,none,2.382,0.0,9.511,74.542,10.367,highway,219993.16,1,intercity_synth
8.6,none,0.0,11.2,10.0,50.0,-1.1,arterial,1000.0,0,boston_real
8.775,none,0.0,20.249,7.964,60.046,0.784,residential,94415.68,0,intercity_synth
9.83,none,0.0,6.802,8.284,69.24,3.678,residential,372493.72,1,intercity_synth
24.2,none,0.0,15.8,10.0,49.0,12.9,arterial,1000.0,0,boston_real
0.3,none,0.0,17.4,10.0,91.0,-1.0,arterial,1000.0,0,boston_real
14.3,none,0.0,13.3,10.0,79.0,10.8,arterial,1000.0,0,boston_real
5.8,rain,1.3,26.1,10.0,83.0,3.2,arterial,1000.0,0,boston_real
22.1,none,0.0,16.9,10.0,65.0,15.2,arterial,1000.0,0,boston_real
11.776,none,0.0,0.0,10.63,78.308,7.438,residential,53.84,0,intercity_synth
15.927,none,0.9,16.741,12.379,26.026,1.132,arterial,371527.26,0,intercity_synth
1.0,none,0.0,6.7,10.0,84.0,-1.4,arterial,1000.0,1,boston_real
3.8,rain,0.3,8.0,10.0,97.0,3.3,arterial,1000.0,1,boston_real
15.4,none,0.0,13.1,10.0,50.0,5.0,arterial,1000.0,1,boston_real
-3.1,none,0.0,10.8,10.0,51.0,-11.7,arterial,1000.0,0,boston_real
13.8,none,0.0,17.4,10.0,70.0,8.4,arterial,1000.0,0,boston_real
4.6,rain,1.6,12.8,10.0,95.0,3.8,arterial,1000.0,0,boston_real
20.387,snow,0.0,5.032,10.206,20.0,4.387,residential,22624.33,1,intercity_synth
16.3,rain,0.1,22.7,10.0,81.0,13.1,arterial,1000.0,0,boston_real
14.045,none,0.536,16.689,10.48,83.41,10.727,highway,232042.33,0,intercity_synth
18.8,rain,2.9,6.6,10.0,99.0,18.7,arterial,1000.0,0,boston_real
19.8,rain,0.5,16.9,10.0,80.0,16.1,highway,1000.0,1,boston_real
3.0,none,0.0,9.4,10.0,70.0,-2.0,arterial,1000.0,1,boston_real
12.0,none,0.0,18.7,10.0,64.0,5.3,arterial,1000.0,1,boston_real
17.0,rain,0.1,5.2,10.0,89.0,15.2,arterial,1000.0,0,boston_real
4.3,none,0.0,18.7,10.0,49.0,-5.5,arterial,1000.0,1,boston_real
11.878,none,1.685,19.366,11.02,91.07,10.092,residential,359310.78,0,intercity_synth
6.2,none,0.0,13.0,10.0,75.0,2.2,highway,1000.0,1,boston_real
13.9,none,0.0,9.6,10.0,92.0,12.6,arterial,1000.0,0,boston_real
17.133,none,0.512,4.604,8.625,87.046,14.542,highway,143342.74,0,intercity_synth
11.1,none,0.0,13.5,10.0,74.0,6.6,highway,1000.0,0,boston_real
-10.0,none,0.0,18.4,10.0,68.0,-14.8,arterial,1000.0,1,boston_real
17.8,none,0.0,8.7,10.0,77.0,13.8,arterial,1000.0,0,boston_real
9.771,none,0.587,0.422,10.552,96.364,9.044,arterial,32180.44,0,intercity_synth
17.6,none,0.0,4.9,10.0,88.0,15.7,arterial,1000.0,0,boston_real
14.262,none,0.0,0.0,10.185,53.343,4.93,highway,223556.91,0,intercity_synth
9.1,none,0.0,9.5,10.0,71.0,4.1,arterial,1000.0,0,boston_real
6.531,none,1.37,14.96,10.483,65.902,-0.289,residential,242619.71,1,intercity_synth
17.259,none,0.0,13.892,10.573,60.622,9.383,highway,8879.32,0,intercity_synth
5.2,rain,0.7,6.4,10.0,94.0,4.2,arterial,1000.0,0,boston_real
10.4,none,0.0,7.7,10.0,52.0,0.9,arterial,1000.0,0,boston_real
8.3,none,0.0,11.2,10.0,66.0,2.4,arterial,1000.0,0,boston_real
3.5,rain,0.2,20.5,10.0,94.0,2.7,arterial,1000.0,0,boston_real
9.9,none,0.0,20.3,10.0,95.0,9.1,arterial,1000.0,0,boston_real
17.9,none,0.0,5.9,10.0,69.0,12.2,residential,1000.0,0,boston_real
-2.2,snow,2.1,13.5,10.0,50.0,-11.3,arterial,1000.0,0,boston_real
21.6,none,0.0,22.3,10.0,34.0,5.1,arterial,1000.0,0,boston_real
9.233,none,0.0,16.288,10.0,47.288,-1.31,arterial,257836.92,1,intercity_synth
16.5,none,0.0,3.7,10.0,63.0,9.4,arterial,1000.0,1,boston_real
18.869,none,0.0,23.431,7.985,79.083,14.686,highway,92158.43,0,intercity_synth
5.2,none,0.0,16.2,10.0,70.0,0.3,arterial,1000.0,0,boston_real
10.6,none,0.0,12.7,10.0,90.0,9.1,arterial,1000.0,0,boston_real
-2.3,none,0.0,11.4,10.0,76.0,-5.9,arterial,1000.0,0,boston_real
18.4,none,0.0,14.5,10.0,81.0,15.0,arterial,1000.0,1,boston_real
9.9,none,0.0,14.8,10.0,75.0,5.6,arterial,1000.0,0,boston_real
2.3,none,0.0,15.8,10.0,86.0,0.2,arterial,1000.0,0,boston_real
2.5,none,0.0,16.6,10.0,83.0,-0.1,arterial,1000.0,1,boston_real
5.1,none,0.0,15.2,10.0,69.0,-0.1,arterial,1000.0,0,boston_real
12.475,snow,0.115,11.301,10.321,71.762,6.827,highway,223556.91,1,intercity_synth
23.6,rain,0.5,11.7,10.0,90.0,22.0,arterial,1000.0,0,boston_real
16.0,none,0.0,16.6,10.0,82.0,13.0,arterial,1000.0,1,boston_real
-11.4,none,0.0,22.1,10.0,27.0,-26.8,arterial,1000.0,1,boston_real
16.2,none,0.0,7.9,10.0,97.0,15.9,arterial,1000.0,0,boston_real
22.7,none,0.0,12.8,10.0,93.0,21.5,arterial,1000.0,0,boston_real
11.1,none,0.0,7.6,10.0,70.0,5.7,arterial,1000.0,1,boston_real
2.6,none,0.0,9.4,10.0,73.0,-1.7,arterial,1000.0,1,boston_real
7.8,none,0.0,11.0,10.0,98.0,7.6,arterial,1000.0,0,boston_real
7.7,none,0.0,13.2,10.0,93.0,6.6,arterial,1000.0,0,boston_real
9.6,rain,0.2,10.5,10.0,79.0,6.1,residential,1000.0,0,boston_real
2.4,none,0.0,4.9,10.0,80.0,-0.7,arterial,1000.0,1,boston_real
2.1,none,0.0,16.4,10.0,70.0,-2.8,arterial,1000.0,1,boston_real
-9.9,none,0.0,15.0,10.0,37.0,-21.9,arterial,1000.0,0,boston_real
-1.0,none,0.0,6.8,10.0,93.0,-2.0,arterial,1000.0,0,boston_real
-1.0,snow,6.3,16.9,10.0,96.0,-1.6,arterial,1000.0,0,boston_real
8.1,none,0.0,11.4,10.0,62.0,1.4,arterial,1000.0,1,boston_real
16.8,none,0.0,3.2,10.0,80.0,13.4,arterial,1000.0,0,boston_real
11.195,none,1.791,0.0,12.293,44.351,0.065,arterial,257836.92,1,intercity_synth
19.477,none,1.341,2.421,9.648,30.253,5.527,residential,13005.29,1,intercity_synth
13.4,rain,0.0,17.099,11.182,95.321,12.465,arterial,145789.11,0,intercity_synth
14.8,rain,1.0,15.8,10.0,93.0,13.6,arterial,1000.0,0,boston_real
21.7,none,0.0,5.5,10.0,33.0,4.8,arterial,1000.0,0,boston_real
21.454,none,0.0,9.242,8.724,20.0,5.454,highway,114180.3,0,intercity_synth
6.083,none,0.575,22.831,10.897,32.848,-7.348,arterial,241584.2,0,intercity_synth
13.914,none,0.0,7.056,11.515,43.173,2.548,residential,168588.73,0,intercity_synth
-2.5,none,0.0,13.9,10.0,72.0,-6.8,arterial,1000.0,0,boston_real
3.0,none,0.0,15.9,10.0,61.0,-3.8,arterial,1000.0,0,boston_real
10.7,none,0.0,6.4,10.0,78.0,7.1,arterial,1000.0,0,boston_real
22.6,none,0.0,14.1,10.0,61.0,14.7,arterial,1000.0,1,boston_real
1.4,none,0.0,4.1,10.0,45.0,-9.3,arterial,1000.0,0,boston_real
5.7,none,0.0,13.7,10.0,72.0,1.1,arterial,1000.0,1,boston_real
16.9,none,0.0,7.3,10.0,81.0,13.6,arterial,1000.0,1,boston_real
6.658,none,0.0,0.0,8.557,80.563,2.77,residential,170260.46,0,intercity_synth
16.554,none,0.413,1.645,9.556,77.779,12.11,arterial,395148.65,1,intercity_synth
24.598,none,0.0,7.588,10.723,84.904,21.579,residential,373337.62,0,intercity_synth
4.5,none,0.0,19.1,10.0,69.0,-0.6,arterial,1000.0,1,boston_real
17.095,none,1.943,17.795,11.059,57.354,8.565,highway,339871.27,0,intercity_synth
-1.4,none,0.0,12.3,10.0,67.0,-6.7,arterial,1000.0,0,boston_real
7.7,none,0.0,23.3,10.0,54.0,-1.0,arterial,1000.0,1,boston_real
8.09,none,0.0,5.726,8.454,99.756,8.041,highway,27736.68,1,intercity_synth
20.5,none,0.0,6.2,10.0,64.0,13.4,arterial,1000.0,0,boston_real
22.1,none,0.0,8.0,10.0,98.0,21.8,arterial,1000.0,0,boston_real
23.1,rain,0.1,6.6,10.0,79.0,19.4,arterial,1000.0,1,boston_real
12.4,none,0.0,4.0,10.0,94.0,11.4,arterial,1000.0,1,boston_real
19.868,none,0.13,0.0,8.811,20.0,3.868,highway,22624.33,0,intercity_synth
26.0,rain,0.3,8.9,10.0,80.0,22.4,arterial,1000.0,0,boston_real
-6.1,none,0.0,3.8,10.0,81.0,-8.8,residential,1000.0,0,boston_real
16.29,none,0.025,0.467,11.72,81.336,12.557,highway,387530.38,0,intercity_synth
21.2,none,0.0,9.2,10.0,96.0,20.5,tunnel,1000.0,0,boston_real
13.6,none,0.0,1.8,10.0,79.0,10.0,arterial,1000.0,1,boston_real
22.3,none,0.0,16.6,10.0,35.0,6.2,bridge,1000.0,0,boston_real
2.5,none,0.0,9.6,10.0,55.0,-5.8,arterial,1000.0,0,boston_real
30.8,none,0.0,13.5,10.0,62.0,22.8,arterial,1000.0,0,boston_real
14.1,none,0.0,30.1,10.0,76.0,10.0,arterial,1000.0,1,boston_real
-11.1,none,0.0,12.5,10.0,93.0,-11.9,arterial,1000.0,0,boston_real
12.779,none,0.504,6.078,10.828,84.135,9.606,arterial,200645.02,0,intercity_synth
16.4,none,0.0,15.8,10.0,64.0,9.5,highway,1000.0,0,boston_real
10.185,none,0.408,20.489,10.047,81.29,6.443,residential,32180.44,1,intercity_synth
21.5,rain,0.2,12.6,10.0,93.0,20.4,highway,1000.0,1,boston_real
14.985,none,0.0,21.212,9.491,51.47,5.279,residential,304.68,0,intercity_synth
24.2,none,0.0,14.5,10.0,75.0,19.5,arterial,1000.0,1,boston_real
34.0,none,0.0,16.5,10.0,42.0,19.2,arterial,1000.0,0,boston_real
25.0,none,0.0,22.4,10.0,70.0,19.2,arterial,1000.0,0,boston_real
18.5,none,0.0,10.9,10.0,82.0,15.4,arterial,1000.0,0,boston_real
-6.3,none,0.0,4.8,10.0,73.0,-10.4,arterial,1000.0,1,boston_real
17.4,none,0.0,8.0,10.0,98.0,17.0,arterial,1000.0,0,boston_real
8.8,rain,0.1,17.1,10.0,75.0,4.7,arterial,1000.0,0,boston_real
7.041,none,0.506,18.168,10.551,34.347,-6.09,arterial,236316.62,0,intercity_synth
0.8,none,0.0,16.4,10.0,50.0,-8.4,arterial,1000.0,0,boston_real
-4.3,none,0.0,11.2,10.0,42.0,-15.4,arterial,1000.0,0,boston_real
17.1,none,0.0,11.0,10.0,81.0,13.9,arterial,1000.0,0,boston_real
2.0,none,0.0,4.6,10.0,96.0,1.5,arterial,1000.0,0,boston_real
13.942,none,0.0,10.76,10.243,78.586,9.659,highway,28268.12,1,intercity_synth
16.2,none,0.0,19.3,10.0,27.0,-2.8,arterial,1000.0,0,boston_real
10.2,none,0.0,14.5,10.0,68.0,4.6,arterial,1000.0,0,boston_real
14.4,none,0.0,10.2,10.0,72.0,9.4,highway,1000.0,0,boston_real
2.4,none,0.0,12.7,10.0,71.0,-2.4,arterial,1000.0,0,boston_real
7.7,none,0.0,14.7,10.0,77.0,3.8,arterial,1000.0,0,boston_real
7.1,rain,0.6,10.7,10.0,92.0,5.9,arterial,1000.0,1,boston_real
10.0,rain,0.4,17.6,10.0,87.0,7.9,arterial,1000.0,1,boston_real
29.1,none,0.0,25.6,10.0,49.0,17.5,arterial,1000.0,1,boston_real
16.2,rain,1.1,13.3,10.0,75.0,11.8,highway,1000.0,1,boston_real
25.2,rain,1.8,6.5,10.0,96.0,24.5,arterial,1000.0,0,boston_real
18.0,none,0.0,8.2,10.0,93.0,16.9,arterial,1000.0,0,boston_real
11.4,rain,1.2,7.6,10.0,100.0,11.4,arterial,1000.0,0,boston_real
17.2,none,0.0,8.4,10.0,85.0,14.6,arterial,1000.0,0,boston_real
4.3,none,0.0,21.4,10.0,57.0,-3.5,arterial,1000.0,0,boston_real
15.4,none,0.0,12.3,10.0,83.0,12.6,highway,1000.0,1,boston_real
0.9,none,0.0,5.1,10.0,73.0,-3.3,arterial,1000.0,0,boston_real
16.4,none,0.0,10.9,10.0,98.0,16.1,arterial,1000.0,0,boston_real
19.6,rain,0.5,11.2,10.0,94.0,18.5,arterial,1000.0,0,boston_real
4.3,none,0.0,19.5,10.0,60.0,-2.8,arterial,1000.0,1,boston_real
25.8,none,0.0,10.8,10.0,39.0,10.6,arterial,1000.0,0,boston_real
-4.3,none,0.0,12.0,10.0,46.0,-14.1,arterial,1000.0,0,boston_real
7.974,snow,0.215,2.127,10.799,69.141,1.802,residential,25357.13,1,intercity_synth
3.5,none,0.0,10.3,10.0,54.0,-4.9,arterial,1000.0,0,boston_real
23.5,none,0.0,4.5,10.0,87.0,21.3,residential,1000.0,0,boston_real
11.55,sleet,0.0,12.581,10.689,65.738,4.698,residential,14.92,1,intercity_synth
-5.3,none,0.0,7.3,10.0,67.0,-10.5,arterial,1000.0,0,boston_real
7.651,none,0.444,0.0,8.465,76.245,2.9,highway,251833.11,0,intercity_synth
3.2,none,0.0,13.1,10.0,77.0,-0.4,residential,1000.0,0,boston_real
19.5,none,0.0,7.3,10.0,97.0,19.1,arterial,1000.0,0,boston_real
16.4,none,0.0,19.5,10.0,78.0,12.5,arterial,1000.0,0,boston_real
9.788,rain,1.335,20.829,12.108,67.989,3.386,residential,292180.64,0,intercity_synth
20.0,none,0.0,10.7,10.0,98.0,19.6,arterial,1000.0,1,boston_real
20.4,rain,0.1,12.8,10.0,90.0,18.7,arterial,1000.0,1,boston_real
6.12,none,0.057,9.993,8.538,43.938,-5.093,residential,90480.35,0,intercity_synth
1.6,none,0.0,7.9,10.0,65.0,-4.2,highway,1000.0,1,boston_real
-8.6,none,0.0,3.4,10.0,87.0,-10.4,arterial,1000.0,0,boston_real
12.9,none,0.0,10.6,10.0,82.0,9.9,arterial,1000.0,0,boston_real
26.0,none,0.0,15.5,10.0,82.0,22.6,arterial,1000.0,0,boston_real
-11.8,none,0.0,10.2,10.0,29.0,-26.2,arterial,1000.0,0,boston_real
25.2,none,0.0,3.7,10.0,66.0,18.5,arterial,1000.0,1,boston_real
21.482,snow,2.45,26.319,9.896,21.991,5.881,arterial,399164.87,0,intercity_synth
16.4,none,0.0,7.0,10.0,91.0,14.9,arterial,1000.0,1,boston_real
31.9,none,0.0,5.6,10.0,44.0,18.0,arterial,1000.0,1,boston_real
15.8,none,0.0,11.6,10.0,41.0,2.5,arterial,1000.0,1,boston_real
14.045,none,0.0,6.495,9.156,73.549,8.755,highway,356708.21,1,intercity_synth
6.7,rain,0.3,13.6,10.0,100.0,6.7,arterial,1000.0,0,boston_real
24.2,none,0.0,5.6,10.0,71.0,18.7,arterial,1000.0,0,boston_real
-1.5,none,0.0,31.7,10.0,48.0,-11.2,arterial,1000.0,0,boston_real
14.1,none,0.0,13.8,10.0,62.0,7.1,arterial,1000.0,0,boston_real
11.518,none,1.3,12.123,10.151,59.677,3.454,arterial,261919.62,1,intercity_synth
22.7,none,0.0,14.6,10.0,68.0,16.6,arterial,1000.0,0,boston_real
19.6,none,0.0,19.2,10.0,67.0,13.4,arterial,1000.0,0,boston_real
18.2,none,0.0,11.5,10.0,99.0,18.0,arterial,1000.0,1,boston_real
3.2,none,0.0,9.4,10.0,84.0,0.7,highway,1000.0,0,boston_real
0.9,none,0.0,5.6,10.0,63.0,-5.5,arterial,1000.0,0,boston_real
8.118,none,0.0,8.75,12.006,51.474,-1.587,highway,393700.56,0,intercity_synth
25.9,none,0.0,14.4,10.0,75.0,21.0,arterial,1000.0,0,boston_real
13.731,none,0.665,15.033,10.566,72.381,8.208,residential,11582.17,1,intercity_synth
19.0,none,0.0,15.4,10.0,92.0,17.8,arterial,1000.0,0,boston_real
30.0,none,0.0,22.3,10.0,50.0,18.4,arterial,1000.0,0,boston_real
7.588,none,0.526,24.131,7.654,61.735,-0.065,residential,10.77,0,intercity_synth
3.374,none,0.0,8.455,8.728,45.84,-7.458,arterial,296543.57,0,intercity_synth
26.1,none,0.0,20.2,10.0,19.0,0.6,arterial,1000.0,0,boston_real
1.1,none,0.0,2.4,10.0,82.0,-1.5,arterial,1000.0,0,boston_real
2.8,none,0.0,14.8,10.0,54.0,-5.6,arterial,1000.0,0,boston_real
8.2,rain,0.2,22.4,10.0,85.0,5.8,arterial,1000.0,0,boston_real
-6.3,none,0.0,10.3,10.0,86.0,-8.3,residential,1000.0,0,boston_real
12.1,none,0.0,11.5,10.0,65.0,5.7,arterial,1000.0,1,boston_real
7.7,none,0.0,8.5,10.0,74.0,3.4,arterial,1000.0,1,boston_real
13.204,none,2.217,14.709,9.708,42.986,1.801,residential,352936.74,1,intercity_synth
3.5,none,0.0,7.2,10.0,64.0,-2.8,arterial,1000.0,0,boston_real
15.216,none,0.0,2.187,10.397,74.457,10.108,highway,112291.85,1,intercity_synth
12.141,sleet,0.285,25.611,11.518,64.628,5.066,highway,29727.28,0,intercity_synth
9.0,none,0.0,5.6,10.0,60.0,1.8,arterial,1000.0,0,boston_real
6.2,none,0.0,16.9,10.0,32.0,-9.4,arterial,1000.0,1,boston_real
-4.6,none,0.0,12.0,10.0,82.0,-7.2,arterial,1000.0,0,boston_real
25.8,none,0.0,25.3,10.0,55.0,15.9,arterial,1000.0,0,boston_real
26.5,none,0.0,10.5,10.0,79.0,22.6,arterial,1000.0,0,boston_real
15.2,none,0.0,21.7,10.0,74.0,10.6,arterial,1000.0,0,boston_real
23.5,none,0.0,12.8,10.0,68.0,17.2,arterial,1000.0,1,boston_real
4.6,none,0.0,8.5,10.0,86.0,2.3,arterial,1000.0,0,boston_real
16.5,none,0.0,12.7,10.0,46.0,4.8,arterial,1000.0,0,boston_real
3.7,none,0.0,9.9,10.0,71.0,-1.0,arterial,1000.0,1,boston_real
13.8,none,0.0,8.1,10.0,76.0,9.7,arterial,1000.0,0,boston_real
14.6,none,0.0,12.0,10.0,61.0,7.1,arterial,1000.0,0,boston_real
-1.3,none,0.0,11.2,10.0,81.0,-4.1,arterial,1000.0,0,boston_real
16.98,none,0.0,23.525,11.518,62.604,9.501,residential,83.78,0,intercity_synth
-6.3,none,0.0,8.4,10.0,74.0,-10.2,residential,1000.0,0,boston_real
6.367,none,0.0,15.72,10.753,20.0,-9.633,highway,307493.32,1,intercity_synth
14.452,none,0.0,5.849,8.598,57.386,5.929,residential,68434.13,0,intercity_synth
15.6,rain,0.4,21.6,10.0,88.0,13.6,arterial,1000.0,0,boston_real
14.3,rain,0.6,14.4,10.0,99.0,14.2,arterial,1000.0,1,boston_real
24.9,none,0.0,9.3,10.0,86.0,22.4,arterial,1000.0,0,boston_real
13.4,rain,1.1,15.0,10.0,96.0,12.9,arterial,1000.0,0,boston_real
-2.9,none,0.0,6.9,10.0,85.0,-5.1,arterial,1000.0,0,boston_real
11.399,none,0.0,14.339,8.662,54.044,2.208,arterial,460232.21,0,intercity_synth
27.0,none,0.0,15.8,10.0,40.0,12.4,arterial,1000.0,0,boston_real
15.0,none,0.0,13.8,10.0,60.0,7.3,arterial,1000.0,0,boston_real
-6.3,none,0.0,19.1,10.0,57.0,-13.5,arterial,1000.0,0,boston_real
12.627,none,0.0,0.492,8.149,53.288,3.285,residential,53124.22,0,intercity_synth
14.2,none,0.0,9.4,10.0,46.0,2.9,highway,1000.0,0,boston_real
9.1,none,0.0,15.1,10.0,29.0,-8.1,arterial,1000.0,0,boston_real
8.358,none,0.0,3.68,11.135,67.432,1.844,highway,445655.04,0,intercity_synth
5.9,none,0.0,16.4,10.0,66.0,0.1,arterial,1000.0,0,boston_real
23.4,none,0.0,8.9,10.0,30.0,4.8,arterial,1000.0,1,boston_real
24.4,none,0.0,14.0,10.0,90.0,22.6,arterial,1000.0,0,boston_real
1.0,snow,10.5,34.4,10.0,96.0,0.5,arterial,1000.0,0,boston_real
10.2,none,0.0,8.9,10.0,54.0,1.4,residential,1000.0,0,boston_real
5.3,none,0.0,13.0,10.0,86.0,3.1,arterial,1000.0,0,boston_real
23.0,none,0.0,12.3,10.0,78.0,18.9,arterial,1000.0,1,boston_real
-9.5,none,0.0,22.2,10.0,21.0,-27.8,arterial,1000.0,1,boston_real
-3.2,none,0.0,18.1,10.0,66.0,-8.6,arterial,1000.0,1,boston_real
15.272,none,0.0,16.041,8.378,73.294,9.931,arterial,237902.18,0,intercity_synth
29.3,none,0.0,10.5,10.0,53.0,18.6,arterial,1000.0,1,boston_real
14.4,none,0.0,17.2,10.0,60.0,6.8,highway,1000.0,0,boston_real
8.8,rain,1.3,5.6,10.0,97.0,8.3,arterial,1000.0,0,boston_real
9.6,rain,0.2,15.2,10.0,86.0,7.4,arterial,1000.0,0,boston_real
23.4,none,0.0,14.3,10.0,96.0,22.7,arterial,1000.0,1,boston_real
9.57,none,0.0,25.044,13.485,28.831,-4.664,residential,287127.68,0,intercity_synth
10.9,none,0.0,13.4,10.0,78.0,7.3,arterial,1000.0,1,boston_real
7.2,none,0.0,5.5,10.0,99.0,7.2,arterial,1000.0,0,boston_real
